Year,Month,Day,Hour,SunlightMin,HourlySkyWeather,HourlyVisibility,HourlyWindDirection,HourlyWindSpeed,SunriseHour,SunriseMin,SunsetHour,SunsetMin
2018,7,30,6,864,CLR,10.0,0,0.0,4,50,19,14
2018,7,30,7,864,CLR,10.0,False,3.0,4,50,19,14
2018,7,30,8,864,CLR,10.0,0,0.0,4,50,19,14
2018,7,30,9,864,CLR,10.0,60,5.0,4,50,19,14
2018,7,30,10,864,CLR,10.0,90,3.0,4,50,19,14
2018,7,30,11,864,CLR,10.0,0,0.0,4,50,19,14
2018,7,30,12,864,CLR,10.0,False,5.0,4,50,19,14
2018,7,30,13,864,CLR,10.0,0,0.0,4,50,19,14
2018,7,30,14,864,CLR,10.0,False,3.0,4,50,19,14
2018,7,30,15,864,CLR,10.0,0,0.0,4,50,19,14
2018,7,30,16,864,CLR,10.0,False,3.0,4,50,19,14
2018,7,30,17,864,BKN,10.0,False,NaN,4,50,19,14
2018,7,30,18,864,SCT,0.25,False,3.0,4,50,19,14
2018,7,30,19,862,CLR,8.0,0,0.0,4,51,19,13
2018,7,30,20,862,CLR,10.0,0,0.0,4,51,19,13
2018,7,30,21,862,CLR,10.0,0,0.0,4,51,19,13
2018,7,30,22,862,CLR,10.0,0,0.0,4,51,19,13
2018,7,30,23,862,CLR,10.0,0,0.0,4,51,19,13
2018,7,31,0,862,CLR,10.0,0,0.0,4,51,19,13
2018,7,31,1,862,CLR,10.0,0,0.0,4,51,19,13
2018,7,31,2,862,CLR,10.0,0,0.0,4,51,19,13
2018,7,31,3,862,CLR,10.0,0,0.0,4,51,19,13
2018,7,31,4,862,CLR,8.0,0,0.0,4,51,19,13
2018,7,31,5,862,CLR,8.0,0,0.0,4,51,19,13
2018,7,31,6,862,CLR,7.0,0,0.0,4,51,19,13
2018,7,31,7,862,CLR,7.0,0,0.0,4,51,19,13
2018,7,31,8,862,CLR,10.0,False,5.0,4,51,19,13
2018,7,31,9,862,BKN,10.0,0,0.0,4,51,19,13
2018,7,31,10,862,OVC,10.0,0,0.0,4,51,19,13
2018,7,31,11,862,BKN,10.0,0,0.0,4,51,19,13
2018,7,31,12,862,FEW,10.0,False,3.0,4,51,19,13
2018,7,31,13,862,CLR,10.0,False,6.0,4,51,19,13
2018,7,31,14,862,CLR,10.0,False,5.0,4,51,19,13
2018,7,31,15,862,CLR,10.0,False,NaN,4,51,19,13
2018,7,31,16,862,CLR,10.0,False,NaN,4,51,19,13
2018,7,31,17,862,CLR,10.0,False,NaN,4,51,19,13
2018,7,31,18,862,CLR,10.0,False,3.0,4,51,19,13
2018,7,31,19,860,BKN,10.0,False,3.0,4,52,19,12
2018,7,31,20,860,SCT,10.0,0,0.0,4,52,19,12
2018,7,31,21,860,CLR,10.0,False,3.0,4,52,19,12
2018,7,31,22,860,OVC,10.0,False,NaN,4,52,19,12
2018,7,31,23,860,BKN,10.0,0,0.0,4,52,19,12
2018,8,1,0,860,OVC,10.0,140,3.0,4,52,19,12
2018,8,1,1,860,BKN,10.0,0,0.0,4,52,19,12
2018,8,1,2,860,BKN,10.0,0,0.0,4,52,19,12
2018,8,1,3,860,BKN,9.0,0,0.0,4,52,19,12
2018,8,1,4,860,BKN,10.0,0,0.0,4,52,19,12
2018,8,1,5,860,BKN,10.0,0,0.0,4,52,19,12
2018,8,1,6,860,BKN,8.0,0,0.0,4,52,19,12
2018,8,1,7,860,SCT,7.0,False,3.0,4,52,19,12
2018,8,1,8,860,BKN,8.0,False,NaN,4,52,19,12
2018,8,1,9,860,OVC,6.0,False,NaN,4,52,19,12
2018,8,1,10,860,BKN,8.0,False,5.0,4,52,19,12
2018,8,1,11,860,SCT,10.0,0,0.0,4,52,19,12
2018,8,1,12,860,BKN,10.0,False,5.0,4,52,19,12
2018,8,1,13,860,FEW,1.25,290,9.0,4,52,19,12
2018,8,1,14,860,BKN,10.0,False,7.0,4,52,19,12
2018,8,1,15,860,SCT,10.0,False,NaN,4,52,19,12
2018,8,1,16,860,FEW,10.0,False,NaN,4,52,19,12
2018,8,1,17,860,BKN,10.0,False,NaN,4,52,19,12
2018,8,1,18,860,SCT,10.0,False,3.0,4,52,19,12
2018,8,1,19,858,FEW,9.0,False,3.0,4,53,19,11
2018,8,1,20,858,CLR,10.0,0,0.0,4,53,19,11
2018,8,1,21,858,CLR,10.0,False,3.0,4,53,19,11
2018,8,1,22,858,CLR,10.0,False,5.0,4,53,19,11
2018,8,1,23,858,CLR,10.0,False,3.0,4,53,19,11
2018,8,2,0,858,CLR,10.0,0,0.0,4,53,19,11
2018,8,2,1,858,CLR,10.0,False,3.0,4,53,19,11
2018,8,2,2,858,FEW,10.0,0,0.0,4,53,19,11
2018,8,2,3,858,FEW,10.0,False,3.0,4,53,19,11
2018,8,2,4,858,FEW,10.0,270,3.0,4,53,19,11
2018,8,2,5,858,SCT,10.0,False,3.0,4,53,19,11
2018,8,2,6,858,FEW,10.0,False,NaN,4,53,19,11
2018,8,2,7,858,CLR,10.0,290,6.0,4,53,19,11
2018,8,2,8,858,FEW,10.0,False,3.0,4,53,19,11
2018,8,2,9,858,BKN,10.0,0,0.0,4,53,19,11
2018,8,2,10,858,SCT,10.0,False,3.0,4,53,19,11
2018,8,2,11,858,SCT,10.0,240,3.0,4,53,19,11
2018,8,2,12,858,BKN,10.0,False,7.0,4,53,19,11
2018,8,2,13,858,FEW,10.0,False,3.0,4,53,19,11
2018,8,2,14,858,SCT,10.0,False,3.0,4,53,19,11
2018,8,2,15,858,FEW,10.0,0,0.0,4,53,19,11
2018,8,2,16,858,CLR,10.0,0,0.0,4,53,19,11
2018,8,2,17,858,BKN,10.0,False,6.0,4,53,19,11
2018,8,2,18,858,FEW,10.0,0,0.0,4,53,19,11
2018,8,2,19,855,FEW,10.0,0,0.0,4,54,19,9
2018,8,2,20,855,FEW,2.0,0,0.0,4,54,19,9
2018,8,2,21,855,BKN,3.0,False,3.0,4,54,19,9
2018,8,2,22,855,BKN,9.0,280,3.0,4,54,19,9
2018,8,2,23,855,OVC,10.0,0,0.0,4,54,19,9
2018,8,3,0,855,CLR,8.0,0,0.0,4,54,19,9
2018,8,3,1,855,BKN,10.0,0,0.0,4,54,19,9
2018,8,3,2,855,FEW,9.0,0,0.0,4,54,19,9
2018,8,3,3,855,SCT,10.0,False,3.0,4,54,19,9
2018,8,3,4,855,FEW,8.0,False,3.0,4,54,19,9
2018,8,3,5,855,BKN,8.0,False,3.0,4,54,19,9
2018,8,3,6,855,SCT,8.0,0,0.0,4,54,19,9
2018,8,3,7,855,BKN,10.0,False,3.0,4,54,19,9
2018,8,3,8,855,SCT,10.0,False,3.0,4,54,19,9
2018,8,3,9,855,FEW,10.0,0,0.0,4,54,19,9
2018,8,3,10,855,SCT,10.0,0,0.0,4,54,19,9
2018,8,3,11,855,FEW,1.25,False,NaN,4,54,19,9
2018,8,3,12,855,FEW,10.0,False,3.0,4,54,19,9
2018,8,3,13,855,FEW,1.5,False,NaN,4,54,19,9
2018,8,3,14,855,FEW,2.0,False,5.0,4,54,19,9
2018,8,3,15,855,CLR,10.0,0,0.0,4,54,19,9
2018,8,3,16,855,CLR,10.0,160,5.0,4,54,19,9
2018,8,3,17,855,FEW,10.0,False,3.0,4,54,19,9
2018,8,3,18,855,CLR,10.0,0,0.0,4,54,19,9
2018,8,3,19,853,CLR,10.0,False,3.0,4,55,19,8
2018,8,3,20,853,FEW,10.0,160,3.0,4,55,19,8
2018,8,3,21,853,CLR,10.0,0,0.0,4,55,19,8
2018,8,3,22,853,FEW,10.0,0,0.0,4,55,19,8
2018,8,3,23,853,SCT,10.0,False,3.0,4,55,19,8
2018,8,4,0,853,BKN,10.0,False,7.0,4,55,19,8
2018,8,4,1,853,SCT,10.0,False,5.0,4,55,19,8
2018,8,4,2,853,SCT,10.0,0,0.0,4,55,19,8
2018,8,4,3,853,BKN,10.0,False,3.0,4,55,19,8
2018,8,4,4,853,BKN,10.0,False,NaN,4,55,19,8
2018,8,4,5,853,BKN,10.0,False,3.0,4,55,19,8
2018,8,4,6,853,SCT,10.0,False,3.0,4,55,19,8
2018,8,4,7,853,BKN,7.0,0,0.0,4,55,19,8
2018,8,4,8,853,BKN,1.75,False,3.0,4,55,19,8
2018,8,4,9,853,FEW,0.75,0,0.0,4,55,19,8
2018,8,4,10,853,BKN,2.0,360,5.0,4,55,19,8
2018,8,4,11,853,SCT,10.0,0,0.0,4,55,19,8
2018,8,4,12,853,FEW,10.0,0,0.0,4,55,19,8
2018,8,4,13,853,SCT,10.0,0,0.0,4,55,19,8
2018,8,4,14,853,FEW,10.0,0,0.0,4,55,19,8
2018,8,4,15,853,FEW,10.0,270,5.0,4,55,19,8
2018,8,4,16,853,FEW,10.0,False,3.0,4,55,19,8
2018,8,4,17,853,CLR,10.0,280,6.0,4,55,19,8
2018,8,4,18,853,CLR,10.0,False,3.0,4,55,19,8
2018,8,4,19,851,FEW,10.0,250,3.0,4,56,19,7
2018,8,4,20,851,FEW,10.0,False,3.0,4,56,19,7
2018,8,4,21,851,FEW,10.0,0,0.0,4,56,19,7
2018,8,4,22,851,CLR,10.0,280,3.0,4,56,19,7
2018,8,4,23,851,CLR,10.0,290,3.0,4,56,19,7
2018,8,5,0,851,CLR,10.0,300,5.0,4,56,19,7
2018,8,5,1,851,CLR,10.0,0,0.0,4,56,19,7
2018,8,5,2,851,CLR,10.0,280,3.0,4,56,19,7
2018,8,5,3,851,CLR,10.0,0,0.0,4,56,19,7
2018,8,5,4,851,CLR,10.0,0,0.0,4,56,19,7
2018,8,5,5,851,CLR,10.0,0,0.0,4,56,19,7
2018,8,5,6,851,CLR,10.0,0,0.0,4,56,19,7
2018,8,5,7,851,CLR,10.0,0,0.0,4,56,19,7
2018,8,5,8,851,CLR,10.0,0,0.0,4,56,19,7
2018,8,5,9,851,CLR,10.0,0,0.0,4,56,19,7
2018,8,5,10,851,CLR,10.0,False,3.0,4,56,19,7
2018,8,5,11,851,CLR,10.0,False,NaN,4,56,19,7
2018,8,5,12,851,CLR,10.0,False,6.0,4,56,19,7
2018,8,5,13,851,CLR,10.0,False,3.0,4,56,19,7
2018,8,5,14,851,FEW,10.0,0,0.0,4,56,19,7
2018,8,5,15,851,FEW,10.0,0,0.0,4,56,19,7
2018,8,5,16,851,FEW,10.0,False,3.0,4,56,19,7
2018,8,5,17,851,BKN,10.0,0,0.0,4,56,19,7
2018,8,5,18,851,FEW,10.0,0,0.0,4,56,19,7
2018,8,5,19,849,CLR,10.0,0,0.0,4,57,19,6
2018,8,5,20,849,CLR,10.0,0,0.0,4,57,19,6
2018,8,5,21,849,CLR,10.0,0,0.0,4,57,19,6
2018,8,5,22,849,CLR,10.0,0,0.0,4,57,19,6
2018,8,5,23,849,CLR,9.0,270,3.0,4,57,19,6
2018,8,6,0,849,CLR,9.0,260,5.0,4,57,19,6
2018,8,6,1,849,CLR,9.0,False,3.0,4,57,19,6
2018,8,6,2,849,CLR,9.0,False,5.0,4,57,19,6
2018,8,6,3,849,CLR,9.0,280,5.0,4,57,19,6
2018,8,6,4,849,CLR,8.0,False,3.0,4,57,19,6
2018,8,6,5,849,CLR,7.0,290,5.0,4,57,19,6
2018,8,6,6,849,CLR,7.0,False,3.0,4,57,19,6
2018,8,6,7,849,CLR,7.0,0,0.0,4,57,19,6
2018,8,6,8,849,CLR,8.0,0,0.0,4,57,19,6
2018,8,6,9,849,CLR,8.0,0,0.0,4,57,19,6
2018,8,6,10,849,CLR,9.0,0,0.0,4,57,19,6
2018,8,6,11,849,SCT,8.0,0,0.0,4,57,19,6
2018,8,6,12,849,FEW,9.0,260,6.0,4,57,19,6
2018,8,6,13,849,FEW,9.0,0,0.0,4,57,19,6
2018,8,6,14,849,FEW,9.0,0,0.0,4,57,19,6
2018,8,6,15,849,CLR,9.0,False,NaN,4,57,19,6
2018,8,6,16,849,CLR,8.0,0,0.0,4,57,19,6
2018,8,6,17,849,BKN,9.0,False,5.0,4,57,19,6
2018,8,6,18,849,CLR,8.0,0,0.0,4,57,19,6
2018,8,6,19,847,CLR,9.0,False,3.0,4,58,19,5
2018,8,6,20,847,CLR,9.0,False,NaN,4,58,19,5
2018,8,6,21,847,CLR,9.0,0,0.0,4,58,19,5
2018,8,6,22,847,CLR,9.0,False,5.0,4,58,19,5
2018,8,6,23,847,CLR,9.0,0,0.0,4,58,19,5
2018,8,7,0,847,CLR,9.0,False,5.0,4,58,19,5
2018,8,7,1,847,FEW,9.0,False,3.0,4,58,19,5
2018,8,7,2,847,CLR,9.0,260,6.0,4,58,19,5
2018,8,7,3,847,CLR,9.0,False,3.0,4,58,19,5
2018,8,7,4,847,CLR,8.0,False,NaN,4,58,19,5
2018,8,7,5,847,FEW,7.0,260,7.0,4,58,19,5
2018,8,7,6,847,CLR,6.0,False,3.0,4,58,19,5
2018,8,7,7,847,CLR,6.0,False,3.0,4,58,19,5
2018,8,7,8,847,CLR,6.0,False,3.0,4,58,19,5
2018,8,7,9,847,CLR,6.0,False,5.0,4,58,19,5
2018,8,7,10,847,CLR,7.0,270,5.0,4,58,19,5
2018,8,7,11,847,SCT,6.0,False,3.0,4,58,19,5
2018,8,7,12,847,SCT,7.0,False,3.0,4,58,19,5
2018,8,7,13,847,BKN,7.0,False,5.0,4,58,19,5
2018,8,7,14,847,SCT,8.0,False,6.0,4,58,19,5
2018,8,7,15,847,FEW,8.0,False,NaN,4,58,19,5
2018,8,7,16,847,SCT,9.0,False,3.0,4,58,19,5
2018,8,7,17,847,BKN,8.0,0,0.0,4,58,19,5
2018,8,7,18,847,SCT,2.5,0,0.0,4,58,19,5
2018,8,7,19,845,FEW,4.0,110,3.0,4,59,19,4
2018,8,7,20,845,SCT,8.0,230,3.0,4,59,19,4
2018,8,7,21,845,BKN,9.0,0,0.0,4,59,19,4
2018,8,7,22,845,CLR,8.0,250,3.0,4,59,19,4
2018,8,7,23,845,CLR,9.0,270,6.0,4,59,19,4
2018,8,8,0,845,CLR,10.0,0,0.0,4,59,19,4
2018,8,8,1,845,CLR,10.0,0,0.0,4,59,19,4
2018,8,8,2,845,CLR,10.0,0,0.0,4,59,19,4
2018,8,8,3,845,CLR,9.0,250,5.0,4,59,19,4
2018,8,8,4,845,CLR,10.0,0,0.0,4,59,19,4
2018,8,8,5,845,CLR,10.0,0,0.0,4,59,19,4
2018,8,8,6,845,CLR,10.0,0,0.0,4,59,19,4
2018,8,8,7,845,BKN,10.0,300,3.0,4,59,19,4
2018,8,8,8,845,CLR,10.0,0,0.0,4,59,19,4
2018,8,8,9,845,CLR,10.0,0,0.0,4,59,19,4
2018,8,8,10,845,CLR,10.0,0,0.0,4,59,19,4
2018,8,8,11,845,CLR,10.0,0,0.0,4,59,19,4
2018,8,8,12,845,FEW,10.0,0,0.0,4,59,19,4
2018,8,8,13,845,CLR,10.0,False,NaN,4,59,19,4
2018,8,8,14,845,FEW,10.0,False,3.0,4,59,19,4
2018,8,8,15,845,FEW,10.0,False,6.0,4,59,19,4
2018,8,8,16,845,CLR,10.0,False,5.0,4,59,19,4
2018,8,8,17,845,SCT,10.0,False,3.0,4,59,19,4
2018,8,8,18,845,FEW,9.0,False,3.0,4,59,19,4
2018,8,8,19,842,SCT,10.0,0,0.0,5,0,19,2
2018,8,8,20,842,CLR,10.0,False,5.0,5,0,19,2
2018,8,8,21,842,CLR,10.0,False,NaN,5,0,19,2
2018,8,8,22,842,CLR,10.0,0,0.0,5,0,19,2
2018,8,8,23,842,CLR,10.0,0,0.0,5,0,19,2
2018,8,9,0,842,FEW,10.0,260,6.0,5,0,19,2
2018,8,9,1,842,FEW,0.75,310,8.0,5,0,19,2
2018,8,9,2,842,SCT,5.0,0,0.0,5,0,19,2
2018,8,9,3,842,FEW,7.0,0,0.0,5,0,19,2
2018,8,9,4,842,CLR,6.0,False,3.0,5,0,19,2
2018,8,9,5,842,CLR,5.0,290,5.0,5,0,19,2
2018,8,9,6,842,CLR,5.0,290,5.0,5,0,19,2
2018,8,9,7,842,CLR,8.0,False,5.0,5,0,19,2
2018,8,9,8,842,FEW,10.0,0,0.0,5,0,19,2
2018,8,9,9,842,CLR,10.0,False,3.0,5,0,19,2
2018,8,9,10,842,FEW,10.0,False,NaN,5,0,19,2
2018,8,9,11,842,FEW,10.0,False,7.0,5,0,19,2
2018,8,9,12,842,FEW,10.0,320,6.0,5,0,19,2
2018,8,9,13,842,FEW,10.0,0,0.0,5,0,19,2
2018,8,9,14,842,FEW,10.0,False,3.0,5,0,19,2
2018,8,9,15,842,BKN,10.0,False,NaN,5,0,19,2
2018,8,9,16,842,SCT,10.0,False,7.0,5,0,19,2
2018,8,9,17,842,CLR,10.0,False,3.0,5,0,19,2
2018,8,9,18,842,CLR,10.0,0,0.0,5,0,19,2
2018,8,9,19,840,CLR,10.0,0,0.0,5,1,19,1
2018,8,9,20,840,CLR,9.0,False,3.0,5,1,19,1
2018,8,9,21,840,CLR,9.0,0,0.0,5,1,19,1
2018,8,9,22,840,CLR,9.0,False,5.0,5,1,19,1
2018,8,9,23,840,CLR,10.0,False,5.0,5,1,19,1
2018,8,10,0,840,CLR,10.0,300,3.0,5,1,19,1
2018,8,10,1,840,CLR,10.0,0,0.0,5,1,19,1
2018,8,10,2,840,CLR,10.0,0,0.0,5,1,19,1
2018,8,10,3,840,CLR,10.0,290,5.0,5,1,19,1
2018,8,10,4,840,CLR,10.0,0,0.0,5,1,19,1
2018,8,10,5,840,CLR,8.0,0,0.0,5,1,19,1
2018,8,10,6,840,CLR,8.0,0,0.0,5,1,19,1
2018,8,10,7,840,CLR,9.0,280,5.0,5,1,19,1
2018,8,10,8,840,CLR,9.0,0,0.0,5,1,19,1
2018,8,10,9,840,CLR,9.0,False,5.0,5,1,19,1
2018,8,10,10,840,CLR,9.0,False,NaN,5,1,19,1
2018,8,10,11,840,CLR,9.0,False,3.0,5,1,19,1
2018,8,10,12,840,FEW,9.0,0,0.0,5,1,19,1
2018,8,10,13,840,FEW,9.0,False,5.0,5,1,19,1
2018,8,10,14,840,FEW,9.0,False,3.0,5,1,19,1
2018,8,10,15,840,CLR,9.0,False,NaN,5,1,19,1
2018,8,10,16,840,FEW,9.0,0,0.0,5,1,19,1
2018,8,10,17,840,BKN,9.0,0,0.0,5,1,19,1
2018,8,10,18,840,OVC,10.0,0,0.0,5,1,19,1
2018,8,10,19,838,BKN,9.0,0,0.0,5,2,19,0
2018,8,10,20,838,SCT,10.0,0,0.0,5,2,19,0
2018,8,10,21,838,FEW,10.0,0,0.0,5,2,19,0
2018,8,10,22,838,CLR,10.0,0,0.0,5,2,19,0
2018,8,10,23,838,SCT,10.0,0,0.0,5,2,19,0
2018,8,11,0,838,BKN,10.0,False,3.0,5,2,19,0
2018,8,11,1,838,FEW,8.0,0,0.0,5,2,19,0
2018,8,11,2,838,BKN,1.75,False,3.0,5,2,19,0
2018,8,11,3,838,BKN,1.25,0,0.0,5,2,19,0
2018,8,11,4,838,FEW,2.5,0,0.0,5,2,19,0
2018,8,11,5,838,BKN,1.75,0,0.0,5,2,19,0
2018,8,11,6,838,SCT,2.5,0,0.0,5,2,19,0
2018,8,11,7,838,SCT,0.25,False,9.0,5,2,19,0
2018,8,11,8,838,SCT,2.0,0,0.0,5,2,19,0
2018,8,11,9,838,SCT,6.0,False,3.0,5,2,19,0
2018,8,11,10,838,SCT,10.0,60,5.0,5,2,19,0
2018,8,11,11,838,SCT,10.0,False,5.0,5,2,19,0
2018,8,11,12,838,SCT,7.0,90,5.0,5,2,19,0
2018,8,11,13,838,BKN,7.0,False,NaN,5,2,19,0
2018,8,11,14,838,SCT,9.0,0,0.0,5,2,19,0
2018,8,11,15,838,BKN,9.0,70,3.0,5,2,19,0
2018,8,11,16,838,SCT,1.75,0,0.0,5,2,19,0
2018,8,11,17,838,BKN,1.5,False,5.0,5,2,19,0
2018,8,11,18,838,SCT,3.0,80,6.0,5,2,19,0
2018,8,11,19,835,SCT,3.0,0,0.0,5,3,18,58
2018,8,11,20,835,BKN,6.0,0,0.0,5,3,18,58
2018,8,11,21,835,SCT,9.0,0,0.0,5,3,18,58
2018,8,11,22,835,SCT,10.0,0,0.0,5,3,18,58
2018,8,11,23,835,FEW,6.0,0,0.0,5,3,18,58
2018,8,12,0,835,FEW,8.0,0,0.0,5,3,18,58
2018,8,12,1,835,SCT,6.0,0,0.0,5,3,18,58
2018,8,12,2,835,SCT,4.0,0,0.0,5,3,18,58
2018,8,12,3,835,BKN,5.0,0,0.0,5,3,18,58
2018,8,12,4,835,OVC,4.0,0,0.0,5,3,18,58
2018,8,12,5,835,BKN,4.0,0,0.0,5,3,18,58
2018,8,12,6,835,SCT,4.0,False,3.0,5,3,18,58
2018,8,12,7,835,BKN,6.0,0,0.0,5,3,18,58
2018,8,12,8,835,OVC,8.0,False,3.0,5,3,18,58
2018,8,12,9,835,SCT,9.0,50,5.0,5,3,18,58
2018,8,12,10,835,SCT,10.0,70,3.0,5,3,18,58
2018,8,12,11,835,FEW,10.0,50,6.0,5,3,18,58
2018,8,12,12,835,BKN,10.0,False,3.0,5,3,18,58
2018,8,12,13,835,CLR,10.0,0,0.0,5,3,18,58
2018,8,12,14,835,CLR,10.0,50,6.0,5,3,18,58
2018,8,12,15,835,FEW,10.0,70,3.0,5,3,18,58
2018,8,12,16,835,CLR,10.0,70,7.0,5,3,18,58
2018,8,12,17,835,CLR,10.0,False,3.0,5,3,18,58
2018,8,12,18,835,FEW,10.0,False,5.0,5,3,18,58
2018,8,12,19,833,FEW,10.0,False,5.0,5,4,18,57
2018,8,12,20,833,BKN,10.0,50,3.0,5,4,18,57
2018,8,12,21,833,BKN,10.0,False,5.0,5,4,18,57
2018,8,12,22,833,BKN,10.0,False,3.0,5,4,18,57
2018,8,12,23,833,SCT,10.0,60,7.0,5,4,18,57
2018,8,13,0,833,BKN,10.0,False,6.0,5,4,18,57
2018,8,13,1,833,BKN,10.0,70,7.0,5,4,18,57
2018,8,13,2,833,SCT,10.0,70,7.0,5,4,18,57
2018,8,13,3,833,BKN,10.0,80,7.0,5,4,18,57
2018,8,13,4,833,OVC,10.0,False,6.0,5,4,18,57
2018,8,13,5,833,OVC,10.0,80,6.0,5,4,18,57
2018,8,13,6,833,OVC,7.0,False,3.0,5,4,18,57
2018,8,13,7,833,OVC,5.0,False,5.0,5,4,18,57
2018,8,13,8,833,OVC,2.5,50,6.0,5,4,18,57
2018,8,13,9,833,OVC,1.5,False,NaN,5,4,18,57
2018,8,13,10,833,OVC,2.5,60,7.0,5,4,18,57
2018,8,13,11,833,OVC,2.5,False,3.0,5,4,18,57
2018,8,13,12,833,OVC,8.0,False,5.0,5,4,18,57
2018,8,13,13,833,OVC,9.0,False,NaN,5,4,18,57
2018,8,13,14,833,OVC,9.0,60,3.0,5,4,18,57
2018,8,13,15,833,OVC,1.75,False,5.0,5,4,18,57
2018,8,13,16,833,OVC,8.0,60,3.0,5,4,18,57
2018,8,13,17,833,OVC,8.0,60,3.0,5,4,18,57
2018,8,13,18,833,FEW,6.0,0,0.0,5,4,18,57
2018,8,13,19,831,BKN,6.0,0,0.0,5,5,18,56
2018,8,13,20,831,BKN,6.0,0,0.0,5,5,18,56
2018,8,13,21,831,SCT,7.0,0,0.0,5,5,18,56
2018,8,13,22,831,CLR,5.0,0,0.0,5,5,18,56
2018,8,13,23,831,SCT,4.0,0,0.0,5,5,18,56
2018,8,14,0,831,BKN,3.0,0,0.0,5,5,18,56
2018,8,14,1,831,FEW,2.0,0,0.0,5,5,18,56
2018,8,14,2,831,CLR,2.5,0,0.0,5,5,18,56
2018,8,14,3,831,CLR,4.0,0,0.0,5,5,18,56
2018,8,14,4,831,BKN,4.0,0,0.0,5,5,18,56
2018,8,14,5,831,FEW,3.0,0,0.0,5,5,18,56
2018,8,14,6,831,BKN,1.5,False,3.0,5,5,18,56
2018,8,14,7,831,BKN,2.5,0,0.0,5,5,18,56
2018,8,14,8,831,BKN,5.0,270,5.0,5,5,18,56
2018,8,14,9,831,CLR,7.0,260,8.0,5,5,18,56
2018,8,14,10,831,SCT,10.0,False,3.0,5,5,18,56
2018,8,14,11,831,FEW,10.0,0,0.0,5,5,18,56
2018,8,14,12,831,FEW,10.0,260,5.0,5,5,18,56
2018,8,14,13,831,SCT,10.0,False,5.0,5,5,18,56
2018,8,14,14,831,FEW,1.0,290,13.0,5,5,18,56
2018,8,14,15,831,FEW,1.75,0,0.0,5,5,18,56
2018,8,14,16,831,FEW,10.0,False,3.0,5,5,18,56
2018,8,14,17,831,CLR,10.0,250,5.0,5,5,18,56
2018,8,14,18,831,SCT,10.0,False,NaN,5,5,18,56
2018,8,14,19,828,CLR,10.0,260,7.0,5,6,18,54
2018,8,14,20,828,CLR,10.0,False,7.0,5,6,18,54
2018,8,14,21,828,FEW,10.0,False,5.0,5,6,18,54
2018,8,14,22,828,SCT,10.0,False,3.0,5,6,18,54
2018,8,14,23,828,BKN,10.0,False,3.0,5,6,18,54
2018,8,15,0,828,FEW,10.0,False,3.0,5,6,18,54
2018,8,15,1,828,FEW,10.0,270,3.0,5,6,18,54
2018,8,15,2,828,CLR,10.0,0,0.0,5,6,18,54
2018,8,15,3,828,BKN,10.0,0,0.0,5,6,18,54
2018,8,15,4,828,FEW,10.0,False,3.0,5,6,18,54
2018,8,15,5,828,BKN,10.0,False,3.0,5,6,18,54
2018,8,15,6,828,CLR,10.0,300,5.0,5,6,18,54
2018,8,15,7,828,FEW,10.0,280,7.0,5,6,18,54
2018,8,15,8,828,CLR,10.0,0,0.0,5,6,18,54
2018,8,15,9,828,CLR,10.0,False,6.0,5,6,18,54
2018,8,15,10,828,CLR,10.0,False,6.0,5,6,18,54
2018,8,15,11,828,CLR,9.0,False,5.0,5,6,18,54
2018,8,15,12,828,CLR,9.0,False,3.0,5,6,18,54
2018,8,15,13,828,FEW,9.0,False,5.0,5,6,18,54
2018,8,15,14,828,SCT,9.0,280,7.0,5,6,18,54
2018,8,15,15,828,CLR,9.0,False,6.0,5,6,18,54
2018,8,15,16,828,CLR,9.0,290,6.0,5,6,18,54
2018,8,15,17,828,CLR,8.0,290,7.0,5,6,18,54
2018,8,15,18,828,CLR,9.0,False,9.0,5,6,18,54
2018,8,15,19,826,FEW,10.0,False,NaN,5,7,18,53
2018,8,15,20,826,CLR,9.0,False,5.0,5,7,18,53
2018,8,15,21,826,CLR,9.0,False,3.0,5,7,18,53
2018,8,15,22,826,CLR,9.0,0,0.0,5,7,18,53
2018,8,15,23,826,CLR,9.0,0,0.0,5,7,18,53
2018,8,16,0,826,CLR,9.0,0,0.0,5,7,18,53
2018,8,16,1,826,CLR,8.0,280,3.0,5,7,18,53
2018,8,16,2,826,CLR,8.0,280,5.0,5,7,18,53
2018,8,16,3,826,CLR,8.0,0,0.0,5,7,18,53
2018,8,16,4,826,CLR,8.0,260,3.0,5,7,18,53
2018,8,16,5,826,CLR,7.0,310,6.0,5,7,18,53
2018,8,16,6,826,CLR,7.0,False,3.0,5,7,18,53
2018,8,16,7,826,CLR,7.0,280,3.0,5,7,18,53
2018,8,16,8,826,CLR,7.0,0,0.0,5,7,18,53
2018,8,16,9,826,CLR,7.0,0,0.0,5,7,18,53
2018,8,16,10,826,CLR,7.0,False,6.0,5,7,18,53
2018,8,16,11,826,CLR,7.0,0,0.0,5,7,18,53
2018,8,16,12,826,CLR,8.0,0,0.0,5,7,18,53
2018,8,16,13,826,CLR,8.0,290,6.0,5,7,18,53
2018,8,16,14,826,CLR,8.0,290,8.0,5,7,18,53
2018,8,16,15,826,FEW,8.0,270,6.0,5,7,18,53
2018,8,16,16,826,FEW,8.0,False,3.0,5,7,18,53
2018,8,16,17,826,CLR,8.0,0,0.0,5,7,18,53
2018,8,16,18,826,CLR,9.0,False,3.0,5,7,18,53
